Gene.symbol	Gene.ID	adj.P.Val	logFC
TMEM2	23670	1.4446249971411e-06	-1.53789945194667
P4HB	5034	1.45658355002206e-06	1.24306097517777
SNORD52	26797	1.47352078385459e-06	1.72180633829778
		1.50304422823372e-06	-1.0024275006
TFPI	7035	1.50986123449861e-06	3.48911447934667
		1.50986123449861e-06	1.11625973057556
PSMB7	5695	1.51831079403208e-06	0.766105248720001
GPR155	151556	1.53301648838419e-06	-2.49455360876444
TSR1	55720	1.53301648838419e-06	0.91555275282
GGH	8836	1.54026426272079e-06	2.15049976942445
S1PR4	8698	1.54906430201209e-06	-1.19155208263333
MED10	84246	1.61173097894111e-06	-0.820636054184441
EZH1	2145	1.61173097894111e-06	-1.00517114361333
B4GALT6	9331	1.61372233823071e-06	2.50584136045333
CHMP7	91782	1.61372233823071e-06	-1.51716017440444
SNORD78	692198	1.61372233823071e-06	1.51552695671777
COMMD6	170622	1.62604672328399e-06	-1.24714603514222
CKS1B	1163	1.62604672328399e-06	1.41547010001111
LEAP2	116842	1.62811547706965e-06	-0.669351565035556
NET1	10276	1.63448496554838e-06	1.93066874622667
GANAB	23193	1.64059714398575e-06	0.919588736835557
MAFG	4097	1.7039556068077e-06	1.63623230713778
SLAIN1	122060	1.73010592578898e-06	-2.61177962550666
LOC100288637///OTUD7A	100288637///161725	1.74673348497171e-06	0.884219817793335
		1.74673348497171e-06	1.20135475071111
PTGES3L-AARSD1///PTGES3L///AARSD1	100885850///100885848///80755	1.7735631298803e-06	0.763970212622226
CTSO	1519	1.7908123119742e-06	-1.00599479946444
HPRT1	3251	1.80903068859857e-06	1.22480857661556
STK26	51765	1.82696733838118e-06	0.935054431971112
DNAJC12	56521	1.82696733838118e-06	1.85449923744889
NABP1	64859	1.82696733838118e-06	1.14159118527778
		1.82696733838118e-06	0.930245587948896
THAP5	168451	1.82758293758176e-06	-1.72296127976444
DEPDC1	55635	1.83425048341743e-06	2.11774448142222
		1.86594062346074e-06	-0.783372224357778
PTGR1	22949	1.87337771116815e-06	1.71497126986222
LINC00969	440993	1.88875224897482e-06	-1.32862546719111
HIST2H4B///HIST2H4A	554313///8370	1.88875224897482e-06	2.32882848390222
CCT5	22948	1.88875224897482e-06	0.937230953962226
		1.90699327966304e-06	-0.902131221897776
MAP7	9053	1.91097474520914e-06	2.28575485263556
C21orf58	54058	1.91097474520914e-06	0.608439951528891
ENTPD4	9583	1.92343072620744e-06	-0.763640138537776
ZBTB14	7541	1.92445697679598e-06	-1.59794680886889
PARK2	5071	1.93953743320661e-06	-1.08218529291555
E2F7	144455	1.93953743320661e-06	1.52964724314
DEDD2	162989	1.93953743320661e-06	-0.954212664137775
PACS1	55690	1.9404925694245e-06	-1.40180667823777
FBXO33	254170	1.94879049598888e-06	-1.01110202483333
RRM1	6240	1.95885733009029e-06	1.31066987487334
B3GALNT1	8706	1.9979862028517e-06	1.76188053070222
		2.04044901606172e-06	1.51368226522223
NCAPH	23397	2.04385858694751e-06	1.81432492148889
KIAA0040	9674	2.06200373766078e-06	-2.77748589466444
LOC100130428	100130428	2.06200373766078e-06	-1.45324541414222
AKTIP	64400	2.09324634374455e-06	-2.27484716569111
		2.1061939315937e-06	1.31911733858667
CA1	759	2.1061939315937e-06	4.16165133563778
FAM76A	199870	2.1061939315937e-06	-1.05735306079111
TARS	6897	2.1061939315937e-06	1.78519210551111
PCBD1	5092	2.10962425642951e-06	1.13319222512222
ARL15	54622	2.14119371783904e-06	-1.17995742548667
CPT1A	1374	2.14119371783904e-06	1.61399150788889
		2.14119371783904e-06	2.58236333664
CHAF1B	8208	2.14201779509666e-06	1.59994890053111
WDR41	55255	2.15564294607324e-06	1.40366230543556
		2.20035252245013e-06	-1.49365871177778
ANKRD37	353322	2.2014907494082e-06	-0.955596697786664
GRK5	2869	2.2014907494082e-06	-1.18868850175111
GRB10	2887	2.27257641214572e-06	2.03534382551778
ORC6	23594	2.32532198407676e-06	1.21211392147333
CXorf57	55086	2.32709959705364e-06	-1.74199628633778
FMR1	2332	2.34984357964269e-06	-0.48826167261778
CRYGS///CRYGS	1427///1427	2.36038146209912e-06	-0.801811753844443
ST6GAL1	6480	2.37429805336775e-06	-2.18158772936888
FSCN1	6624	2.37429805336775e-06	1.50100405153777
MSH5-SAPCD1///MSH5	100532732///4439	2.37447751054945e-06	1.15996848490889
TEX30	93081	2.37664143252581e-06	1.51671580315333
RPS6KB2	6199	2.37664143252581e-06	-0.681587831906665
		2.38174655137673e-06	-1.10691821263778
NONO	4841	2.38174655137673e-06	0.466202943682223
ZBTB38	253461	2.38728522709399e-06	-1.81854965228889
METTL23	124512	2.40002474149007e-06	-0.821881963184445
RAB44	401258	2.40002474149007e-06	1.62657262086445
GNA15	2769	2.4292426991823e-06	2.91610262742667
POC1A	25886	2.51967285451129e-06	0.802597936648891
CUL1	8454	2.55508584416289e-06	-0.940112709944442
		2.56991098192147e-06	0.515015585622223
PPIAL4C///PPIAL4A///PPIAL4G///PPIA	653598///653505///644591///5478	2.57347736802719e-06	0.59652866308889
CHD1L	9557	2.57936140834504e-06	1.33328833520889
		2.60098463802222e-06	0.810279110448892
GART	2618	2.65556004844836e-06	0.951494777279999
RAB7B	338382	2.68227720943225e-06	0.934573787711111
		2.69628977873873e-06	-0.856516195388887
HNRNPA1P6///HNRNPA1P33///HNRNPA1P27///HNRNPA1P10///HNRNPA1L2///HNRNPA1	729423///728643///664721///664709///144983///3178	2.71218627692247e-06	1.309101913
GINS1	9837	2.7585455284307e-06	2.03072795245111
FNDC3B	64778	2.7585455284307e-06	1.70973044092222
SORD	6652	2.82127042385643e-06	1.58146361868445
CERS6	253782	2.85395634691007e-06	1.03964181574223
KIAA1551	55196	2.87204552583267e-06	-1.91236728521333
BYSL	705	2.8982211096085e-06	1.05149798347556
AQP1///AQP1	358///358	2.90256272519834e-06	1.35990011516889
ACTG1	71	2.9050430311194e-06	0.552940951
		2.95064069835911e-06	1.18172628866
SLC17A9	63910	2.95064069835911e-06	1.32200213446667
NDUFA13	51079	2.95064069835911e-06	0.966148806306672
PDIA3P1///PDIA3	171423///2923	2.95871904438276e-06	1.07669102381556
TAGAP	117289	2.95980022188965e-06	-1.69883968162889
ZC2HC1A	51101	2.96177370485101e-06	-2.11112326595555
CEP126	57562	3.00208146191961e-06	-1.65039186179111
PRMT5	10419	3.06314618010441e-06	0.87451949245778
RTCB	51493	3.06314618010441e-06	0.775588035635554
PRPF40A	55660	3.06757526272462e-06	0.617451081084447
		3.08207691362791e-06	-0.750348372888889
PDPK1	5170	3.08994491699247e-06	-1.0488220387511
SLC18B1	116843	3.09950450984455e-06	-1.94069670814222
TMCC1	23023	3.13930911483814e-06	-0.623604044362221
CLU	1191	3.15608436328039e-06	2.72257127176222
HMGB3	3149	3.19642670977152e-06	1.50673481183778
ICK	22858	3.25027218091336e-06	-1.56748828148666
		3.25551231533178e-06	0.431585656111112
HLA-J///HLA-H///HLA-B///HLA-A///HLA-A	3137///3136///3106///3105///3105	3.26450811080961e-06	-1.83964881439777
BOP1	23246	3.26450811080961e-06	0.617945765231113
SLC27A2	11001	3.26852148167604e-06	2.61362576028444
KDM1A	23028	3.31984228201693e-06	0.870477422468891
ANGPT1	284	3.37084181041166e-06	3.07459858624
EZH2	2146	3.37084181041166e-06	1.17114102265334
DAZAP1	26528	3.40802112148554e-06	0.614749252053336
ZNF788	388507	3.4519408618008e-06	1.42751254892222
ISCU	23479	3.4519408618008e-06	-0.905867672813331
		3.5201922504145e-06	-1.15279060785556
PPP2R5C	5527	3.56199634256592e-06	-1.69919763772889
		3.60804985306126e-06	-1.10599192977333
IGSF8	93185	3.61889000436881e-06	-0.995231249706666
SPIN3	169981	3.62479102534924e-06	-1.57464287382222
KATNB1	10300	3.62479102534924e-06	0.771314501426668
VAMP2	6844	3.63570162500819e-06	-1.13461190541555
ZNF618	114991	3.66605010033923e-06	0.775858830897779
PSMD11	5717	3.70017637139526e-06	0.50604420502667
TBX19	9095	3.83375731781546e-06	-0.771017325164445
		3.8385043772383e-06	-0.853810793262222
KRCC1	51315	3.83887121069357e-06	-1.55841759724444
TEX2	55852	3.83887121069357e-06	1.05018442497333
NT5DC1	221294	3.84561576242832e-06	-1.36303166139778
MCM6	4175	3.84561576242832e-06	2.12934430727111
PPIH	10465	3.84561576242832e-06	0.930046503442226
DSCC1	79075	3.91709141833828e-06	1.34147485467334
RNASE2	6036	3.92711250387825e-06	4.27195994688667
CCM2	83605	3.93470596380511e-06	-0.790358920402218
RNF139	11236	3.96688700919878e-06	-0.557559720491107
DKK3	27122	3.96688700919878e-06	-1.01995765237555
		3.96688700919878e-06	0.781593237866668
GALNT7	51809	3.97430158850535e-06	1.23491648003778
OR2T8	343172	4.01362008928902e-06	1.25485353353778
ADAM19	8728	4.01433104451451e-06	-2.42536626085111
SELL	6402	4.01433104451451e-06	-0.994153065499999
		4.01444619927175e-06	0.642205329400005
PHF8	23133	4.02683289780036e-06	-0.562004715148889
APBB3	10307	4.05877263504137e-06	-0.810565894873332
PRUNE1	58497	4.06132691944598e-06	-1.27616257292222
CKAP2L	150468	4.11582658745207e-06	1.79438485337111
		4.12130040798982e-06	1.16419363818222
		4.13973073508281e-06	-1.20969136090667
SIMC1	375484	4.13973073508281e-06	-1.68636534346
EIF4G1	1981	4.13973073508281e-06	0.880937347319999
MALT1	10892	4.13973073508281e-06	-1.47238201131556
ELMOD3	84173	4.13973073508281e-06	-0.663089788988889
ABHD17A	81926	4.13973073508281e-06	-0.846242644057775
HK2	3099	4.13973073508281e-06	1.71860411274889
INTS6L	203522	4.13973073508281e-06	-1.11915701567556
HERC2P4///HERC2P9///HERC2P2///HERC2P3///HERC2	100289574///440248///400322///283755///8924	4.13973073508281e-06	1.48087328407112
CAPN11	11131	4.14274653958102e-06	0.909369012722224
		4.24576460810096e-06	1.22807440931556
PSMD3	5709	4.35608062866359e-06	0.521361613444444
C2orf48	348738	4.35608062866359e-06	0.641361770273333
CPSF3	51692	4.3629303283831e-06	0.802113445613333
		4.37040700044273e-06	0.54909645594889
LOC100996333///ADGRA3	100996333///166647	4.42098345728723e-06	2.64566065170667
EIF5AL1///EIF5A	143244///1984	4.44503182540196e-06	1.13557807818
DLC1	10395	4.46785908747843e-06	0.598423996664446
ZBED4	9889	4.47912071193966e-06	0.81897976172889
MS4A3	932	4.50568129665366e-06	2.87355372852445
CEP128	145508	4.55394801181157e-06	1.25078125492667
SOS1	6654	4.55796499680955e-06	-1.14021957905778
SH3TC2	79628	4.55796499680955e-06	1.29259370097556
TECPR1	25851	4.65685356920859e-06	-0.633609792960001
HYOU1	10525	4.69218771713257e-06	0.996750437844444
		4.71099189326048e-06	0.804619048702225
HIST1H3B	8358	4.8463537224004e-06	2.86051018790667
		4.86233825357163e-06	0.983662020093336
		4.90119579443117e-06	0.580193202117785
		4.92790232533626e-06	-1.71161140131111
PKN3	29941	4.96237654194903e-06	0.988673330522225
		5.00869350428984e-06	-1.09177766075778
ERP27	121506	5.00869350428984e-06	-2.44632928665555
AKR1C3	8644	5.00869350428984e-06	3.21023560807112
HIST2H2AB///HIST2H2AB	317772///317772	5.01214204726946e-06	1.48813280218445
RHOBTB3	22836	5.02833539236235e-06	2.09779613152222
C11orf98///LBHD1	102288414///79081	5.04755377653413e-06	0.806513239555555
LINC00921	283876	5.05149020805516e-06	-1.50940679895111
		5.08312246159231e-06	-1.05630167838889
HIST2H2BE	8349	5.08312246159231e-06	1.74949821033111
NFE2L1	4779	5.12204799358325e-06	0.573768628648891
SLC4A1	6521	5.14898056792884e-06	3.17675818451555
HNRNPR	10236	5.15585164319417e-06	1.04464449422222
FABP5P3///FABP5	220832///2171	5.15700550089686e-06	2.09275686203333
ERI1	90459	5.16778255419535e-06	0.713390201415556
PHPT1	29085	5.17665738029523e-06	0.673517839686669
		5.24514661298482e-06	-1.18195842067333
		5.28028596017375e-06	-1.28631023158222
TINF2	26277	5.30237639504372e-06	-0.787864756477777
CNOT4	4850	5.30237639504372e-06	-1.26160239672222
ZBTB2	57621	5.33813867810691e-06	-1.08201900025111
		5.39051534401232e-06	-0.763914405182223
BRIP1	83990	5.44365533328965e-06	1.85998011752445
HACD1	9200	5.47379977673823e-06	2.17624415427333
NME2	4831	5.47395863202506e-06	0.787271363251111
		5.5032901121488e-06	0.831507279528891
WDR62	284403	5.50723721944756e-06	0.633422823677778
THAP11	57215	5.50723721944756e-06	-0.69653884013111
SMAGP	57228	5.52350302179049e-06	-1.60710179129555
TMEM106B	54664	5.57744212944769e-06	-1.17098082109555
HLA-C///HLA-B///HLA-B	3107///3106///3106	5.61943767320901e-06	-1.1264283069
KDM5B	10765	5.7026957404998e-06	1.38991109999556
TRIM39-RPP21///RPP21	202658///79897	5.7148193077778e-06	-1.84757964006
		5.720589470574e-06	-0.913882341142221
SNORD116-23	100033434	5.96832932728827e-06	-2.64464664524444
ALG13	79868	6.02141176834775e-06	-1.32957326571111
RPF2	84154	6.03518079728144e-06	0.776520507220004
LMNB1	4001	6.11865675140186e-06	1.93454338328
TTC33	23548	6.21940027537187e-06	-0.927142015606668
PRPF4	9128	6.27058133865783e-06	0.949984424002227
THOP1	7064	6.29331360546977e-06	0.673214762131111
KIAA0922	23240	6.31132412145505e-06	-1.14314579310444
CDC25C	995	6.36464938493192e-06	1.18065349347556
HDAC2	3066	6.37743402258159e-06	0.677817733357779
SNORD44	26806	6.38388154369272e-06	1.24281179382667
CDC14B	8555	6.39002127751903e-06	-0.991212550433334
ZFAND4	93550	6.53545198514171e-06	-1.20129300118
FBXL14	144699	6.56428036088382e-06	-0.712721731255551
ZBTB8B///ZBTB8A	728116///653121	6.56594603793081e-06	1.55229579964889
LOC100131541	100131541	6.62620430452559e-06	-1.65122228921333
TMEM117	84216	6.68385388874552e-06	-1.59995444195111
HBG2///HBG1	3048///3047	6.69657316893658e-06	3.47098357300222
LMF1	64788	6.79673018012929e-06	-0.926543897593334
SEC63	11231	6.84409307613285e-06	0.425257702886668
		6.86060414541006e-06	0.670132356133331
		6.87090476938412e-06	0.807684243164444
RACGAP1	29127	6.87326162547404e-06	1.20254657873778
MAMDC2	256691	6.96163077854233e-06	3.67454209229334
		7.0758036228981e-06	-0.970005777693334
		7.12403821200149e-06	0.881275921066671
BLOC1S4	55330	7.12403821200149e-06	-0.774528598826667
SSB	6741	7.15503544821152e-06	0.619764205566669
C1orf52	148423	7.16336131409911e-06	-0.76257110732222
IRAK4	51135	7.16336131409911e-06	-1.06591801288
ORMDL1	94101	7.20504187444519e-06	-0.669443904875554
FOXN3	1112	7.27144839008073e-06	-0.807254039635556
KDM8	79831	7.30009612733089e-06	-1.33426260823778
		7.31913043410535e-06	-1.20504001103778
LOC100996763///NOTCH2NL///NOTCH2	100996763///388677///4853	7.32067823268496e-06	-0.731186443295554
FAM50B	26240	7.3626804192608e-06	-0.544273012877778
RMDN2	151393	7.39302801759581e-06	-1.63344364102667
ECT2	1894	7.41085045030809e-06	1.53183734288889
CDCA8	55143	7.41328951966614e-06	1.24711261253556
RRBP1	6238	7.44744594885363e-06	0.96984246484889
LOC642846///DDX12P///DDX11	642846///440081///1663	7.49622765502062e-06	1.09303550236889
SNORD116-24	100033435	7.5989571563222e-06	-3.97165714955778
		7.63349001499283e-06	0.689094755142222
LOC102724238///LOC100126582///FGF7P3///LOC403323///FGF7P6///FGF7	102724238///100126582///654466///403323///387628///2252	7.65623838122084e-06	-1.43037342921556
FBXL19-AS1	283932	7.67770062329188e-06	0.708958020211111
FAM65B	9750	7.70158972168737e-06	-2.03689191508666
DDX60	55601	7.7147721319178e-06	-1.34431220265111
SOX4	6659	7.7147721319178e-06	2.04968484463778
TNFRSF14	8764	7.73240063494096e-06	-0.883604009508887
HUS1	3364	7.76673931815553e-06	-0.957781226813329
GUSB	2990	7.81741811299667e-06	1.35676192380222
FBXO43	286151	7.84275106524733e-06	0.935940694962223
		7.84737853636152e-06	0.803638314155558
		7.91296176814574e-06	0.601238475100002
PBRM1	55193	7.93909489406099e-06	0.571697522546664
		8.01210206344921e-06	0.835263683440001
		8.02377545458709e-06	0.777012646120006
EIF3I	8668	8.07724051674488e-06	0.568173157308888
ZNF75D	7626	8.07724051674488e-06	-0.836683334762223
ECHS1	1892	8.07724051674488e-06	0.832772329424444
GINS4	84296	8.07724051674488e-06	0.943304131113332
TUBA1B	10376	8.1374726577086e-06	0.786790758500002
PTH2R	5746	8.1374726577086e-06	1.77251899012
		8.15567187850198e-06	0.947983760488889
MITD1	129531	8.20687560091793e-06	-0.891990660913334
AP2M1	1173	8.23214517491292e-06	1.12070005414445
GSAP	54103	8.24890045170299e-06	-1.92127122023555
SRSF8	10929	8.3399802392749e-06	-1.88910676983555
EMP1	2012	8.37190222502404e-06	3.28452172156222
AKNA	80709	8.38813280163109e-06	-0.752198869766667
DHFR	1719	8.42139040181847e-06	1.23810045967111
		8.49698817668353e-06	1.27498787909333
TMEM175	84286	8.52118017241526e-06	-0.938577311459999
ERGIC3	51614	8.5617033949717e-06	0.686131195853337
DOCK10	55619	8.67049126281368e-06	-1.97764175263778
		8.68022397116321e-06	1.22100796362222
SPDYE16///SPDYE2B///SPDYE6///SPDYE8P///SPDYE2///SPDYE3///SPDYE7P///SPDYE1	102723555///100310812///729597///728524///441273///441272///441251///285955	8.68198279606863e-06	-0.818509248842223
DECR1	1666	8.68198279606863e-06	-0.725192893786667
		8.68198279606863e-06	1.17045594000001
SPNS2	124976	8.68198279606863e-06	1.71327332504667
SELENBP1	8991	8.69049746861603e-06	1.88862865205333
MAFG	4097	8.69049746861603e-06	1.51083104917778
DDB1	1642	8.72947953679933e-06	0.78434570524667
DBP	1628	8.74188116483309e-06	-0.634466583748888
ALAS2	212	8.76768235837778e-06	2.44934433456667
STEAP3	55240	8.76815020961192e-06	1.34577670640889
CENPW	387103	8.78860368141539e-06	1.35543335521333
MIR32	407036	8.78860368141539e-06	-1.72046668297778
		8.78982350589592e-06	0.784502214555559
MAST3	23031	8.84329981820508e-06	-1.16236396950889
GTPBP4	23560	8.86615751505595e-06	1.37865889259111
ZNF862	643641	8.86756676709317e-06	-0.90898704894222
RIC3	79608	8.86756676709317e-06	-2.45006109183333
MAP2K4	6416	8.91195008969431e-06	-0.775554202415554
SCARB1	949	8.93391081836517e-06	1.27520865470445
		8.93391081836517e-06	-1.34388745151111
TWSG1	57045	8.99434656138159e-06	1.75639734182667
SPG20	23111	8.99435706328079e-06	1.32832607433334
		9.19107725366266e-06	-0.936095131468887
FAM89B	23625	9.24696550676109e-06	-1.08206985887111
IL3RA	3563	9.50790303857128e-06	1.94717894808
DNM1	1759	9.52460956664928e-06	0.875506452520002
GFI1	2672	9.52925096066968e-06	1.83527018010889
CEP55	55165	9.61293008352009e-06	1.60568701919778
FUT4	2526	9.63196058182104e-06	1.17039469845112
TBC1D10A	83874	9.63594055242197e-06	-1.16259647997333
GALNT14	79623	9.63941995690372e-06	1.35391750918667
ZNF300	91975	9.63941995690372e-06	-1.40818292718222
GLRX5	51218	9.63941995690372e-06	1.53055525277778
GOLIM4	27333	9.64281588938748e-06	2.22437608978667
CBFA2T2	9139	9.6490942630023e-06	-0.815479453615557
TMCO6	55374	9.80913863418634e-06	-0.765768707146665
EPC2	26122	9.80913863418634e-06	-1.22769244052
SMC2	10592	9.80917001298783e-06	1.29507162126889
EPRS	2058	1.01441734269623e-05	0.733451602357778
MARCH9	92979	1.01605371469812e-05	-1.27724866951333
COA7	65260	1.02629081945578e-05	0.997688912455556
ZNF235	9310	1.03860595822185e-05	-0.923710794615554
CYTL1	54360	1.03860595822185e-05	2.31841414438445
IL18	3606	1.04719547653202e-05	3.07048432329778
BMP1	649	1.04719547653202e-05	1.07697901084667
		1.05982225313147e-05	-2.08776598924
NOCT	25819	1.06369976103939e-05	1.38531915837111
DNHD1	144132	1.06545622506572e-05	-1.01980823651333
GAPDH	2597	1.06945898539433e-05	0.59328603026667
ZNF618	114991	1.07184311276851e-05	0.944926417753335
QSOX1	5768	1.07840117803587e-05	1.64418334907556
PSME1	5720	1.08384987673044e-05	-0.819370656928882
PDK3	5165	1.08384987673044e-05	-1.27725299579333
KIF9	64147	1.11261783452549e-05	0.870740612335555
B3GNT5	84002	1.11261783452549e-05	3.42498595294223
SFT2D3	84826	1.11261783452549e-05	-0.491859114382219
OPA1	4976	1.11931506062324e-05	0.637822105573338
ATXN7L1	222255	1.12280884365983e-05	-2.00561805471333
SEC16B	89866	1.13359334527753e-05	0.818314536682222
PITPNC1	26207	1.13478389851121e-05	-2.20171097494
PTPN7	5778	1.14013561936913e-05	1.15152697272223
SLC52A3	113278	1.14126255102447e-05	0.753664672346669
		1.15702717551681e-05	0.397345196400003
		1.1571275661468e-05	0.666097560728891
PPP1R2	5504	1.15993685450924e-05	-1.02306458763334
		1.16981321919981e-05	-1.78044771543333
LRP8	7804	1.17415857841164e-05	0.936983070675558
NTAN1	123803	1.1759074802727e-05	-1.07424731759333
		1.17724905818023e-05	-1.02149825798
RARRES3///RARRES3	5920///5920	1.18048054789485e-05	-1.80489760682666
RBSN	64145	1.18566428833519e-05	-0.617772615079999
MMGT1	93380	1.19380353045092e-05	-0.625219303731107
VOPP1	81552	1.19955695722178e-05	-0.908500629373332
LATS1	9113	1.21116890819406e-05	-0.667398639593334
XAF1	54739	1.21116890819406e-05	-1.51539655922222
TLN2	83660	1.21461850057571e-05	0.503868817817779
TGFBR2	7048	1.21613550193954e-05	-1.3521091985
NRIP3	56675	1.22700107974136e-05	1.76636295196667
LINC01599	196913	1.22700107974136e-05	-1.06718576459334
CALR	811	1.23338138155537e-05	0.875416818951111
IRF9	10379	1.23623437587736e-05	-1.10455997246889
ICAM2	3384	1.24556173210559e-05	-1.24910685018444
ZNF786	136051	1.24629407829449e-05	-1.03198210923778
